"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","int_rate","installment","grade","sub_grade","emp_length_years","annual_inc","home_ownership","purpose","delinq_2yrs","total_acc","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","recoveries","issue_date","default"
609451,781732,6000,6000,5975,8.88,190.47,"B","B1",1,12000,"RENT","car",0,10,6601.4,6573.9,6000,601.4,0,"2010-11-01",0
589635,757446,7000,7000,7000,13.23,236.64,"C","C1",1,47200,"MORTGAGE","debt_consolidation",3,30,8516.16,8516.16,7000,1516.16,0,"2010-10-01",0
526784,681457,11200,11200,11164.1598847,13.23,378.62,"C","C1",7,34800,"RENT","debt_consolidation",0,22,12872.22,12821.62,10435.47,2413.13,23.62,"2010-06-01",1
545830,703944,10000,10000,10000,7.88,312.82,"A","A5",6,50000,"RENT","credit_card",0,11,10727.36,10727.36,10000,727.36,0,"2010-07-01",0
184562,183619,10000,10000,899.994255821,9.33,319.54,"B","B3",1,36500,"MORTGAGE","moving",0,22,2609.48,234.74,1732.25,504.18,373.05,"2007-12-01",1
591116,759239,6000,6000,6000,14.46,206.41,"D","D2",1,48000,"RENT","debt_consolidation",1,27,7431.68,7431.68,6000,1431.68,0,"2010-10-01",0
462538,578675,20000,20000,19590.8197177,13.22,676.02,"C","C2",6,50000,"RENT","debt_consolidation",0,13,22886.9,22416.5,20000,2886.9,0,"2010-01-01",0
227538,227380,12000,12000,959.25,9.2,382.72,"B","B1",10,40000,"RENT","debt_consolidation",0,10,13777.35,1004.12,12000,1777.35,0,"2008-01-01",0
472730,596935,10000,10000,9395.56234045,15.31,348.16,"D","D3",9,51000,"OWN","debt_consolidation",0,7,11682.57,10975.58,10000,1682.57,0,"2010-01-01",0
449677,552502,4200,4200,4200,11.48,138.47,"B","B2",9,71000,"RENT","debt_consolidation",0,16,4982.7,4982.7,4200,782.7,0,"2009-10-01",0
395566,435208,2500,2500,2350,7.68,77.98,"A","A2",10,63000,"MORTGAGE","wedding",0,17,2805.84,2637.44,2500,305.84,0,"2009-04-01",0
215865,215855,16800,16800,2077.69,12.67,563.4,"D","D2",3,60000,"RENT","major_purchase",0,32,20281.27,2507.24,16800,3481.27,0,"2008-01-01",0
367694,381474,2750,2750,2709.03625235,16.95,97.98,"E","E5",3,4200,"RENT","educational",0,6,3526.56,3466.04,2750,776.56,0,"2009-01-01",0
488289,622647,14000,14000,13925,7.88,437.93,"A","A5",7,98000,"MORTGAGE","credit_card",0,26,15763.49,15679.05,14000,1763.49,0,"2010-03-01",0
406211,454707,9000,9000,9000,9.32,287.53,"A","A4",1,105000,"MORTGAGE","other",0,41,10227.41,10227.41,9000,1227.41,0,"2009-05-01",0
517756,669188,5525,5525,5425,11.36,181.83,"B","B5",1,90000,"RENT","credit_card",0,36,6068.51,5958.66,5525,543.51,0,"2010-05-01",0
553059,712616,2000,2000,1975,11.12,65.6,"B","B3",5,82000,"MORTGAGE","other",0,53,2361.43,2331.91,2000,361.43,0,"2010-07-01",0
631329,808775,12000,10150,10100,5.79,307.82,"A","A2",NA,36000,"RENT","moving",0,22,11079.84,11025.27,10150,929.84,0,"2010-12-01",0
535037,691409,2500,2500,2500,6.76,76.92,"A","A2",4,57000,"MORTGAGE","debt_consolidation",1,39,2767.11,2767.11,2500,267.11,0,"2010-06-01",0
143602,143597,3600,3600,2405.49,14.38,123.71,"E","E4",9,31500,"RENT","debt_consolidation",0,9,4452.22,2973.63,3600,852.22,0,"2007-10-01",0
217376,217322,2100,2100,1600,10.46,68.22,"B","B5",2,34200,"RENT","other",0,4,2302.77,1754.46,2100,202.77,0,"2008-01-01",0
466368,585736,5000,5000,4980.47745746,14.61,172.38,"D","D1",5,37000,"RENT","other",0,22,6204.1,6176.58,5000,1204.1,0,"2009-12-01",0
243207,243192,7400,7400,6375,9.76,237.95,"B","B2",8,69000,"RENT","debt_consolidation",0,17,8343.38,7187.75,7400,943.38,0,"2008-02-01",0
571131,734673,7000,7000,7000,13.61,237.92,"C","C2",8,81000,"RENT","credit_card",0,9,8572.25,8572.25,7000,1572.25,0,"2010-08-01",0
222488,222393,18500,18500,425,9.51,592.7,"B","B2",6,31000,"MORTGAGE","debt_consolidation",0,32,20965.54,481.61,18500,2465.54,0,"2008-01-01",0
491197,627523,16000,16000,16000,14.59,551.44,"D","D1",10,65000,"RENT","debt_consolidation",1,31,19097.62,19097.62,16000,3097.62,0,"2010-03-01",0
565704,727761,25000,25000,24761.342765,10.38,811.15,"B","B1",2,65000,"RENT","credit_card",0,21,29199.73,28886.68,25000,4199.73,0,"2010-08-01",0
405840,454033,5000,5000,4925,8,156.69,"A","A3",2,65000,"RENT","other",0,22,5534.07,5451.05,5000,534.07,0,"2009-05-01",0
489477,624540,15250,15250,14952.5558361,13.11,514.61,"C","C2",6,55493,"MORTGAGE","major_purchase",0,13,13708.41,13587.83,10251.7,3172.88,283.83,"2010-03-01",1
378253,403167,14400,14400,6373.32046007,15.05,499.56,"D","D4",1,42500,"RENT","credit_card",0,14,17786.48,7171.33,14399.99,3386.49,0,"2009-02-01",0
620738,795561,5000,5000,4975,6.91,154.18,"A","A5",2,60000,"RENT","debt_consolidation",0,18,5471.84,5444.48,5000,471.84,0,"2010-11-01",0
619362,793853,3150,3150,3150,6.17,96.08,"A","A3",5,58000.08,"MORTGAGE","credit_card",0,12,3458.54,3458.54,3150,308.54,0,"2010-11-01",0
251214,217501,6000,6000,3600,8,188.02,"A","A3",1,60000,"RENT","debt_consolidation",0,12,6040.16,3624.13,6000,40.16,0,"2008-02-01",0
585666,752459,3000,3000,3000,14.72,103.59,"C","C5",1,50004,"MORTGAGE","debt_consolidation",0,12,3175.34,3175.34,3000,175.34,0,"2010-10-01",0
525746,680216,4500,4500,4246.52880766,11.86,149.17,"B","B5",2,45600,"RENT","other",0,15,5353.03,5035.5,4500,853.03,0,"2010-06-01",0
429994,509662,3500,3500,3450,7.68,109.17,"A","A2",1,58000,"MORTGAGE","major_purchase",0,25,3927.64,3871.53,3500,427.64,0,"2009-07-01",0
427675,505020,6000,6000,5950,14.42,206.3,"D","D2",3,48000,"RENT","debt_consolidation",0,15,7397.36,7335.73,6000,1397.36,0,"2009-07-01",0
349714,351467,7500,7500,0,10.39,243.38,"B","B4",2,42000,"RENT","debt_consolidation",0,2,1460.22,0,1094.05,366.17,0,"2008-06-01",0
479268,608904,5000,5000,5000,7.51,155.55,"A","A4",1,24000,"RENT","other",0,4,5598.28,5598.28,5000,598.28,0,"2010-01-01",0
570987,734502,3500,3500,3500,16.82,124.48,"E","E2",3,38400,"RENT","credit_card",0,7,4478.29,4478.29,3500,978.29,0,"2010-08-01",0
488606,623202,7000,7000,5900,7.14,216.58,"A","A3",1,80000,"RENT","credit_card",0,26,7791.58,6567,7000,791.58,0,"2010-02-01",0
500805,643383,8200,8200,8200,11.36,269.88,"B","B5",1,40944,"RENT","debt_consolidation",0,10,9713.25,9713.25,8200,1513.25,0,"2010-04-01",0
496055,635532,15000,15000,13975,9.88,483.16,"B","B1",10,51600,"OWN","wedding",0,25,15698.09,14625.32,15000,698.09,0,"2010-04-01",0
446098,545290,4000,4000,4000,14.61,137.91,"D","D1",3,50000,"RENT","debt_consolidation",0,5,4963.16,4963.16,4000,963.16,0,"2009-10-01",0
591157,759296,8000,8000,8000,6.76,246.14,"A","A2",3,42000,"RENT","debt_consolidation",0,48,8858.74,8858.74,8000,858.74,0,"2010-10-01",0
465683,584468,12600,12600,12555.0192816,11.83,417.49,"B","B3",5,47250,"RENT","debt_consolidation",0,21,15021.72,14965.54,12600.02,2421.7,0,"2009-12-01",0
427109,504536,6000,6000,6000,7.88,187.69,"A","A5",4,48500,"MORTGAGE","debt_consolidation",0,34,6485.23,6485.23,6000,485.23,0,"2010-01-01",0
615639,789454,6000,6000,5996.1596522,6.17,183,"A","A3",3,39184,"RENT","credit_card",0,25,6477.65,6473.09,6000,477.65,0,"2010-11-01",0
609189,781414,5000,5000,5000,6.17,152.5,"A","A3",4,80000,"RENT","moving",0,14,5481.91,5481.91,5000,481.91,0,"2010-11-01",0
545949,704077,7500,7500,7500,11.12,245.97,"B","B3",5,47000,"MORTGAGE","other",0,13,8848.38,8848.38,7500,1348.38,0,"2010-07-01",0
390228,425084,7200,7200,6249.66,13.47,244.25,"C","C4",3,88500,"RENT","debt_consolidation",0,35,8789.83,7516.33,7200,1589.83,0,"2009-04-01",0
389660,424070,20000,20000,15381.19,12.21,666.3,"B","B5",6,51500,"RENT","car",0,12,23984.19,17954.39,20000,3984.19,0,"2009-04-01",0
382400,411825,5750,5750,5647.78711924,14.74,198.59,"D","D3",1,16000,"OTHER","credit_card",0,9,7147.37,7023.96,5749.99,1397.38,0,"2009-03-01",0
631700,809237,10000,10000,10000,5.79,303.27,"A","A2",10,24000,"OWN","major_purchase",0,13,10914.29,10914.29,10000,914.29,0,"2010-12-01",0
390765,426115,10000,10000,9400,8,313.37,"A","A3",3,60000,"MORTGAGE","car",0,11,10512.59,9881.82,10000,512.59,0,"2009-04-01",0
473686,598844,20000,20000,19925,13.92,682.74,"C","C4",1,108000,"RENT","credit_card",0,6,23045.48,22959.08,20000,3045.48,0,"2010-01-01",0
500837,643441,10000,10000,9975,7.88,312.81,"A","A5",2,75000,"MORTGAGE","debt_consolidation",0,24,11104.35,11076.59,10000,1104.35,0,"2010-04-01",0
386647,419069,1750,1750,1750,20.11,65.14,"G","G5",4,20000,"OWN","small_business",0,10,1836.42,1836.42,1750,86.42,0,"2009-03-01",0
397510,438297,6500,6500,4327.35060795,9.63,208.62,"A","A5",5,50400,"MORTGAGE","debt_consolidation",0,30,7420.3,4792.55,6500,920.3,0,"2009-04-01",0
368924,383888,13000,13000,3625,12.53,435.07,"C","C1",9,54000,"MORTGAGE","credit_card",0,14,14691.13,4095.99,13000,1691.13,0,"2008-12-01",0
566490,728740,20000,20000,19825,11.12,655.92,"B","B3",7,55200,"RENT","debt_consolidation",0,25,23596.43,23389.91,19999.99,3596.44,0,"2010-08-01",0
611663,784368,7000,7000,7000,5.42,211.12,"A","A1",7,14400,"OWN","credit_card",0,24,7557.37,7557.37,6999.99,557.38,0,"2010-11-01",0
370696,387768,10000,10000,6629.78034206,9.63,320.95,"A","A5",10,70000,"RENT","debt_consolidation",0,41,8655.66,5169.85,7215.99,1439.67,0,"2009-01-01",0
506203,652594,11500,11500,11305.0077573,14.96,398.44,"D","D2",1,30000,"RENT","debt_consolidation",0,12,14026.98,13749.86,11500,2526.98,0,"2010-04-01",0
620368,795124,1000,1000,1000,6.91,30.84,"A","A5",1,30000,"RENT","debt_consolidation",0,12,1110,1110,1000,110,0,"2010-11-01",0
486989,620727,17000,17000,16329.3304904,12.73,570.63,"C","C1",10,66150,"OWN","debt_consolidation",0,36,20492.07,19568.1,16999.99,3492.08,0,"2010-03-01",0
431631,512444,4900,4900,4550,12.18,163.17,"B","B4",3,70000,"RENT","debt_consolidation",0,28,5398.27,5012.63,4900,483.28,0,"2009-08-01",0
415129,481639,7000,7000,6850,13.79,238.53,"C","C5",4,45000,"RENT","credit_card",0,13,1933.12,1891.72,1143.75,523.37,266,"2009-06-01",1
388441,421887,5000,5000,5000,9.63,160.48,"A","A5",2,76344,"RENT","house",0,48,5776.13,5776.13,5000,776.13,0,"2009-03-01",0
579566,745137,7500,7500,7500,14.35,257.61,"C","C4",3,46000,"MORTGAGE","major_purchase",0,15,9271.97,9271.97,7500.01,1771.96,0,"2010-09-01",0
616870,790914,9600,9600,9525,9.62,308.06,"B","B3",2,55000,"MORTGAGE","credit_card",0,9,11086.99,11000.38,9600,1486.99,0,"2010-11-01",0
460256,574277,25000,25000,23750.2355201,14.96,866.16,"D","D2",1,1e+05,"RENT","debt_consolidation",0,30,31173.98,29464.49,25000,6173.98,0,"2010-02-01",0
538862,695929,20000,20000,19725,10.38,648.92,"B","B1",4,62000,"MORTGAGE","debt_consolidation",0,15,22144.89,21840.41,20000,2144.89,0,"2010-07-01",0
485610,618701,13000,13000,10875.6600895,10.25,421.01,"B","B2",10,50000,"RENT","credit_card",0,15,14919.82,12477.98,13000,1919.82,0,"2010-02-01",0
611070,783650,4200,4200,4200,5.42,126.68,"A","A1",3,21000,"RENT","debt_consolidation",0,10,4287.66,4287.66,4200,87.66,0,"2010-11-01",0
251914,217836,8000,8000,3325,16.08,281.58,"F","F2",9,51000,"OWN","debt_consolidation",0,43,10044.21,4172.11,8000,2029.24,0,"2008-02-01",0
589122,756820,9000,9000,9000,15.21,312.92,"D","D2",1,50000,"RENT","debt_consolidation",0,18,9674.9,9674.9,9000,674.9,0,"2010-09-01",0
525470,679893,2950,2950,2950,7.51,91.78,"A","A4",2,35000,"MORTGAGE","debt_consolidation",0,27,3282.69,3282.69,2950,332.69,0,"2010-06-01",0
461848,577476,9000,9000,8975,11.14,295.24,"B","B1",5,54000,"MORTGAGE","debt_consolidation",0,21,10643.88,10614.31,9000,1628.89,0,"2009-11-01",0
235269,234484,18000,18000,2424.99169179,8.38,567.22,"A","A5",1,64000,"RENT","other",0,6,13269.8,1783.31,11069.87,2199.93,0,"2008-01-01",0
387556,420482,15000,15000,14634.7344366,12.84,504.27,"C","C2",1,102000,"MORTGAGE","debt_consolidation",0,27,17752.79,17319.8,14999.99,2752.8,0,"2009-03-01",0
438869,529280,10000,10000,9866.96046382,8.94,317.72,"A","A5",8,62366.4,"RENT","wedding",1,21,11434.95,11276.2,10000,1434.95,0,"2009-09-01",0
443373,539332,5000,5000,5000,7.74,156.1,"A","A3",2,63000,"RENT","educational",0,10,5619.3,5619.3,5000,619.3,0,"2009-11-01",0
483722,615626,3600,3600,3600,7.88,112.61,"A","A5",8,44894,"OWN","small_business",1,24,4006.1,4006.1,3600,406.1,0,"2010-02-01",0
480933,611541,13350,13350,12470.6441051,14.59,460.11,"D","D1",1,56000,"RENT","debt_consolidation",1,25,16559.5,15365.56,13350.01,3209.49,0,"2010-02-01",0
456479,566910,9800,9800,9763.99508818,8.59,309.78,"A","A4",4,60000,"RENT","major_purchase",0,13,11152.12,11110.24,9800,1352.12,0,"2009-11-01",0
513778,663920,5000,5000,5000,7.88,156.41,"A","A5",9,60000,"MORTGAGE","debt_consolidation",0,38,5629.78,5629.78,5000,629.78,0,"2010-05-01",0
504830,650180,10000,10000,10000,10.62,325.6,"B","B3",10,60132,"RENT","other",0,16,11702.23,11702.23,10000,1702.23,0,"2010-04-01",0
368492,379221,4500,4500,4500,9.62,144.41,"B","B3",1,21000,"RENT","debt_consolidation",1,7,4820.5,4820.5,4500,320.5,0,"2010-11-01",0
520055,672281,25000,25000,24875,16.32,882.89,"D","D5",2,90000,"RENT","debt_consolidation",0,14,31755.71,31596.92,25000,6755.71,0,"2010-07-01",0
380553,408107,7200,7200,3650,13.79,245.35,"C","C5",2,39480,"MORTGAGE","debt_consolidation",0,15,8430.03,4273.24,7200,1230.03,0,"2009-02-01",0
627462,804059,16000,13625,12711.3305998,9.25,434.86,"B","B2",5,71004,"RENT","credit_card",0,12,15647.7,14556.38,13625,2022.7,0,"2010-12-01",0
625307,801367,14400,14400,13825,12.23,479.87,"C","C1",5,70000,"RENT","debt_consolidation",0,16,17269.74,16580,14400,2869.74,0,"2010-12-01",0
493571,631539,6600,6600,6600,10.99,216.06,"B","B4",1,70000,"RENT","credit_card",0,19,7773.6,7773.6,6600,1173.6,0,"2010-03-01",0
466750,586528,7000,7000,6955.8249312,14.96,242.52,"D","D2",10,43800,"MORTGAGE","debt_consolidation",0,30,4326.76,4283.24,2775.96,1361.67,189.13,"2009-12-01",1
510004,658475,12000,12000,11350,10.25,388.62,"B","B2",8,63996,"MORTGAGE","debt_consolidation",0,19,13888.66,13135.87,12000.01,1888.65,0,"2010-05-01",0
542658,700248,3500,3500,3500,14.72,120.85,"C","C5",10,70000,"RENT","debt_consolidation",0,4,199.65,199.65,0,0,199.65,"2010-07-01",1
359757,367169,20000,20000,7531.82481297,15.57,698.91,"E","E3",2,49000,"MORTGAGE","small_business",1,38,25158.84,9036.4,20000,5158.84,0,"2008-10-01",0
485585,618650,5500,5500,5500,17.93,198.65,"E","E5",4,19136,"RENT","other",0,4,7137.56,7137.56,5500,1637.56,0,"2010-02-01",0
547218,705605,9600,9600,9550,7.51,298.67,"A","A4",5,48000,"MORTGAGE","other",0,18,10745.78,10689.84,9600,1145.78,0,"2010-07-01",0
380974,408931,16000,16000,1038.11263151,13.79,545.21,"C","C5",1,80000,"RENT","credit_card",0,21,12349.26,792.72,8891.94,3430.07,0,"2009-02-01",0
390572,425733,4800,4800,4800,14.11,164.3,"D","D1",3,36400,"RENT","debt_consolidation",0,8,5912.22,5912.22,4800,1112.22,0,"2009-06-01",0
563630,725275,7000,7000,6975,13.61,237.92,"C","C2",3,65000,"MORTGAGE","debt_consolidation",0,12,8467.33,8437.11,6999.95,1467.38,0,"2010-08-01",0
499993,642014,8000,8000,7975,11.36,263.29,"B","B5",2,40000,"RENT","debt_consolidation",0,21,8749.51,8722.17,8000,749.51,0,"2010-04-01",0
447858,548913,20000,20000,19602.95,11.14,656.07,"B","B1",4,78000,"RENT","house",0,24,1533.03,1506.5,470.41,185.59,877.03,"2009-10-01",1
439524,531089,3000,3000,3000,8.94,95.32,"A","A5",1,22800,"MORTGAGE","other",0,13,3430.4,3430.4,3000,430.4,0,"2009-09-01",0
528021,682929,10000,10000,9162.47106415,7.51,311.11,"A","A4",4,103000,"MORTGAGE","home_improvement",0,33,11178.3,10234.93,10000,1178.3,0,"2010-06-01",0
515342,666163,7000,7000,6975,11.36,230.37,"B","B5",10,26400,"OWN","home_improvement",0,8,8291.34,8261.73,7000,1291.34,0,"2010-05-01",0
612808,785762,12000,12000,11975,12.61,402.08,"C","C2",1,105000,"RENT","credit_card",0,21,14441.32,14411.26,11999.99,2441.33,0,"2010-11-01",0
387602,420557,20000,20000,19975,14.11,684.58,"D","D1",2,84996,"RENT","wedding",0,40,24737.33,24706.43,20000.01,4737.32,0,"2009-03-01",0
490444,626214,15000,15000,14950,10.62,488.4,"B","B3",10,81960,"RENT","credit_card",0,32,17577.69,17519.11,15000,2577.69,0,"2010-03-01",0
195365,195355,7500,7500,450.001444172,9.64,240.74,"B","B4",1,72000,"RENT","small_business",0,5,3129.18,187.51,2419.58,709.6,0,"2008-01-01",0
442355,537263,5000,5000,4975.98881621,12.53,167.34,"B","B5",2,39600,"MORTGAGE","debt_consolidation",0,12,5986.37,5954.64,5000,986.37,0,"2009-09-01",0
456971,567807,1000,1000,900,11.48,32.97,"B","B2",1,25200,"MORTGAGE","medical",0,17,854.1,768.56,684.57,169.53,0,"2009-11-01",0
531383,687005,16000,16000,15054.4229027,13.23,540.88,"C","C1",3,35004,"MORTGAGE","debt_consolidation",0,23,17867.7,16759.15,15999.99,1867.71,0,"2010-06-01",0
498150,638777,5000,5000,5000,7.14,154.7,"A","A3",2,55000,"RENT","other",0,10,5568.6,5568.6,5000,568.6,0,"2010-03-01",0
452957,559538,21000,21000,20348.895198,13.92,716.88,"C","C4",3,85000,"RENT","debt_consolidation",0,25,25744.01,24865.97,20999.98,4744.03,0,"2009-11-01",0
412050,464682,15600,15600,11808.6887493,12.84,524.44,"C","C2",3,68324,"RENT","credit_card",0,16,18846.46,13807.37,15599.99,3246.47,0,"2009-07-01",0
634283,812571,3000,3000,3000,15.2,104.3,"D","D4",3,30000,"RENT","debt_consolidation",0,11,3715.01,3715.01,2999.99,715.02,0,"2010-12-01",0
576284,741136,2000,2000,2000,10.38,64.9,"B","B1",NA,38795.4,"MORTGAGE","debt_consolidation",1,27,2050.85,2050.85,2000,50.85,0,"2010-09-01",0
604929,776044,3000,3000,3000,9.99,96.79,"B","B4",10,49000,"RENT","debt_consolidation",0,17,3483.07,3483.07,3000,483.07,0,"2010-10-01",0
496004,635447,15000,15000,14875,13.11,506.18,"C","C2",2,50000,"MORTGAGE","wedding",1,23,17903.46,17754.27,15000,2903.46,0,"2010-03-01",0
428763,507639,5000,5000,4975,7.68,155.96,"A","A2",2,35880,"RENT","other",0,20,5597.23,5569.26,5000,597.23,0,"2009-08-01",0
388471,421940,15000,15000,13606.79,16.32,529.71,"E","E3",10,65000,"RENT","other",0,24,18618.43,16732.32,14999.98,3618.45,0,"2009-04-01",0
348048,348918,4800,4800,0.002914334731,14.5,165.23,"E","E2",1,88500,"RENT","credit_card",0,14,3571.23,0,2545.47,923.73,102.03,"2008-05-01",1
450048,553240,5500,5500,5500,7.74,171.71,"A","A3",1,40000,"RENT","debt_consolidation",0,15,6144.29,6144.29,5500,644.29,0,"2009-10-01",0
477531,605759,15000,15000,14975,15.31,522.23,"D","D3",10,90000,"MORTGAGE","debt_consolidation",0,20,17273.9,17245.11,15000,2273.9,0,"2010-01-01",0
435117,519723,20000,20000,17104.5241312,13.57,679.37,"C","C3",3,72000,"MORTGAGE","debt_consolidation",0,45,24534.23,20643.91,20000,4451.43,0,"2009-08-01",0
385511,416772,2500,2500,2482.48764107,14.42,85.96,"D","D2",1,19000,"RENT","debt_consolidation",0,14,3093.03,3070.08,2499.99,593.04,0,"2009-03-01",0
441568,535793,8000,8000,7850,7.74,249.75,"A","A3",9,102996,"MORTGAGE","car",0,30,8934.05,8766.54,8000,934.05,0,"2009-09-01",0
324315,324306,16775,9275,4686.77,11.97,307.93,"C","C4",7,83000,"RENT","debt_consolidation",0,18,11085.48,5478,9274.98,1810.5,0,"2008-04-01",0
413897,467663,8000,8000,7900,12.84,268.95,"C","C2",2,69996,"OWN","debt_consolidation",0,10,8558.3,8451.31,8000,558.3,0,"2009-07-01",0
370457,387330,7200,7200,6233.46337084,12.53,240.96,"C","C1",2,54600,"RENT","house",0,7,8672.55,7438.03,7200,1472.55,0,"2009-01-01",0
502139,645603,4800,4800,4675,10.25,155.45,"B","B2",1,30000,"RENT","debt_consolidation",0,44,5591.08,5445.42,4800,791.08,0,"2010-04-01",0
494406,632919,6500,6500,6500,10.99,212.78,"B","B4",2,45600,"RENT","debt_consolidation",0,12,7656.22,7656.22,6500,1156.22,0,"2010-03-01",0
472788,597012,15000,15000,14139.7401005,16.35,529.94,"E","E1",1,40000,"RENT","small_business",0,5,19138.3,18038.6,14999.99,4085.37,0,"2010-01-01",0
347139,347556,5075,5075,0,18.61,185.04,"G","G5",10,75000,"RENT","debt_consolidation",0,31,6660.82,0,5075,1585.82,0,"2008-05-01",0
443770,540308,2800,2800,2775,12.18,93.24,"B","B4",7,95000,"MORTGAGE","debt_consolidation",0,60,186.3,184.64,130.18,56.12,0,"2009-09-01",0
566825,729214,12000,12000,11969.2010313,15.58,419.41,"D","D3",4,60000,"MORTGAGE","debt_consolidation",1,36,15091.81,15051.68,12000,3091.81,0,"2010-08-01",0
362888,372550,10000,10000,4785.29834799,12.09,332.58,"C","C2",2,1e+05,"MORTGAGE","small_business",0,20,11971.73,5660.05,10000,1971.73,0,"2008-11-01",0
490331,626053,6950,6950,6875,13.11,234.53,"C","C2",10,95000,"MORTGAGE","other",1,36,7378.63,7299,6950,428.63,0,"2010-03-01",0
572593,736501,10000,10000,10000,15.58,349.51,"D","D3",8,42000,"MORTGAGE","house",0,22,12421.76,12421.76,10000.09,2421.67,0,"2010-09-01",0
422701,497360,9000,9000,7754.56762541,13.47,305.31,"C","C4",10,119000,"MORTGAGE","debt_consolidation",0,52,10987.74,9301.98,9000,1987.74,0,"2009-07-01",0
616464,790445,1800,1800,1800,8.88,57.14,"B","B1",NA,68400,"MORTGAGE","vacation",0,36,1275.97,1275.97,788.5,180.16,307.31,"2010-11-01",1
484311,616576,7500,7500,7450,15.7,262.59,"D","D4",3,43000,"RENT","debt_consolidation",0,19,7968.73,7915.6,7500,468.73,0,"2010-02-01",0
434552,518478,18825,18825,15754.152138,19.13,691.27,"F","F4",2,118000,"MORTGAGE","small_business",2,17,6798.8,5694.59,1565,1199.33,3999.98,"2009-08-01",1
570024,733306,5100,5100,5100,11.12,167.26,"B","B3",NA,33996,"OWN","other",0,9,3431.23,3431.23,2609.07,717.73,104.43,"2010-09-01",1
540622,697953,11500,11500,11500,7.14,355.83,"A","A3",6,52000,"MORTGAGE","debt_consolidation",0,48,12779.7,12779.7,11500,1279.7,0,"2010-07-01",0
505609,651582,12000,12000,12000,14.96,415.76,"D","D2",9,102031,"MORTGAGE","home_improvement",0,20,14956.72,14956.72,12000,2956.72,0,"2010-04-01",0
382609,412244,6700,6700,4233.07,13.47,227.29,"C","C4",2,72204,"RENT","debt_consolidation",0,25,8157.25,5345.05,6700,1457.25,0,"2009-03-01",0
412292,465043,22800,22800,2499.99708845,12.21,759.58,"B","B5",3,43000,"OWN","debt_consolidation",1,32,28060.81,3075.87,22800,5245.82,0,"2009-06-01",0
534637,690938,3500,3500,3500,11.86,116.02,"B","B5",3,45000,"RENT","debt_consolidation",1,26,3189.2,3189.2,2495.6,624.25,69.35,"2010-06-01",1
471535,595329,7850,7850,7850,16,275.99,"D","D5",1,33600,"OWN","debt_consolidation",0,28,9019.04,9019.04,7850,1169.04,0,"2010-01-01",0
